"","rangoEdad","bancarizado","historial","deuda","tipo","hijos","tarjetas","moroso"
"9457","De 36 a 49",0,1,0.463017142532644,"Independiente","No tiene hijos",3,"No moroso"
"9458","De 50 a mas",1,1,0.478766141936155,"Independiente","Tiene hijos",3,"Moroso"
"9459","De 50 a mas",1,1,1.57018895208213,"Independiente","No tiene hijos",5,"Moroso"
"9460","De 36 a 49",0,0,0.263265683830029,"Independiente","No tiene hijos",7,"Moroso"
"9461","De 36 a 49",0,0,0.0707501326259812,"Independiente","Tiene hijos",0,"Moroso"
"9462","De 50 a mas",1,0,0.0689028973113819,"Independiente","No tiene hijos",4,"Moroso"
"9463","De 36 a 49",0,0,2.54781713698848,"Independiente","No tiene hijos",3,"Moroso"
"9464","De 50 a mas",0,0,0.407116766816273,"Independiente","No tiene hijos",6,"Moroso"
"9465","De 36 a 49",0,1,1.83324652805787,"Independiente","Tiene hijos",7,"Moroso"
"9466","De 36 a 49",1,0,0.22076979622185,"Independiente","No tiene hijos",6,"Moroso"
"9467","De 18 a 35",0,1,0.284921397796309,"Independiente","No tiene hijos",1,"No moroso"
"9468","De 50 a mas",0,1,0.767334706814737,"Independiente","No tiene hijos",6,"No moroso"
"9469","De 36 a 49",0,0,0.911614629242746,"Independiente","Tiene hijos",2,"No moroso"
"9470","De 50 a mas",0,0,0.38308686954992,"Independiente","No tiene hijos",5,"Moroso"
"9471","De 36 a 49",1,0,0.435155395712876,"Independiente","Tiene hijos",1,"No moroso"
"9472","De 50 a mas",0,1,1.17533765584806,"Independiente","No tiene hijos",1,"No moroso"
"9473","De 18 a 35",0,1,0.646486956788907,"Independiente","Tiene hijos",3,"Moroso"
"9474","De 50 a mas",1,0,2.41271660226641,"Independiente","No tiene hijos",4,"Moroso"
"9475","De 36 a 49",0,0,1.03968146966809,"Independiente","No tiene hijos",3,"Moroso"
"9476","De 36 a 49",1,1,0.489307976589734,"Dependiente","No tiene hijos",7,"No moroso"
"9477","De 36 a 49",0,1,0.331332241119831,"Independiente","Tiene hijos",5,"No moroso"
"9478","De 36 a 49",0,1,2.21382180143035,"Independiente","No tiene hijos",6,"Moroso"
"9479","De 50 a mas",0,1,1.83486397648693,"Independiente","No tiene hijos",4,"Moroso"
"9480","De 36 a 49",1,1,0.47875268189699,"Independiente","Tiene hijos",3,"No moroso"
"9481","De 18 a 35",1,0,0.997743696279297,"Independiente","No tiene hijos",2,"No moroso"
"9482","De 50 a mas",1,0,0.485018260730398,"Independiente","No tiene hijos",4,"Moroso"
"9483","De 36 a 49",0,1,1.33945439603986,"Independiente","Tiene hijos",1,"Moroso"
"9484","De 50 a mas",0,1,2.72418532400657,"Independiente","No tiene hijos",3,"Moroso"
"9485","De 18 a 35",0,1,1.71068466837051,"Independiente","No tiene hijos",3,"Moroso"
"9486","De 36 a 49",1,0,1.17210196539353,"Independiente","Tiene hijos",2,"No moroso"
"9487","De 36 a 49",0,0,0.129183095365301,"Independiente","Tiene hijos",4,"No moroso"
"9488","De 36 a 49",0,0,1.52238186352717,"Independiente","No tiene hijos",2,"No moroso"
"9489","De 18 a 35",0,1,2.09748327673304,"Independiente","Tiene hijos",2,"Moroso"
"9490","De 50 a mas",0,1,0.229431071987648,"Independiente","Tiene hijos",0,"No moroso"
"9491","De 36 a 49",0,0,3.00803855957473,"Independiente","Tiene hijos",4,"Moroso"
"9492","De 18 a 35",0,1,0.03392538411646,"Independiente","No tiene hijos",4,"Moroso"
"9493","De 50 a mas",1,1,0.298488199888222,"Independiente","No tiene hijos",5,"No moroso"
"9494","De 50 a mas",0,0,0.768751684237741,"Independiente","No tiene hijos",3,"No moroso"
"9495","De 36 a 49",1,0,1.44524981082724,"Independiente","No tiene hijos",1,"No moroso"
"9496","De 18 a 35",0,0,3.64386623569759,"Independiente","Tiene hijos",4,"Moroso"
"9497","De 18 a 35",0,0,1.10877556283446,"Dependiente","No tiene hijos",4,"Moroso"
"9498","De 36 a 49",0,0,1.39345204866758,"Independiente","No tiene hijos",6,"No moroso"
"9499","De 50 a mas",1,1,2.02647401039154,"Independiente","No tiene hijos",1,"No moroso"
"9500","De 50 a mas",0,1,0.166043453736183,"Independiente","Tiene hijos",5,"No moroso"
"9501","De 36 a 49",0,0,0.519554850726946,"Independiente","No tiene hijos",2,"No moroso"
"9502","De 36 a 49",0,0,0.132464386440713,"Independiente","No tiene hijos",2,"No moroso"
"9503","De 36 a 49",0,0,0.994112039181949,"Independiente","Tiene hijos",1,"No moroso"
"9504","De 18 a 35",1,0,0.101162981647135,"Independiente","No tiene hijos",5,"Moroso"
"9505","De 36 a 49",0,0,0.850783160884352,"Independiente","Tiene hijos",4,"Moroso"
"9506","De 36 a 49",0,0,0.221086024159907,"Dependiente","No tiene hijos",5,"No moroso"
"9507","De 36 a 49",1,1,0.224131645922977,"Independiente","Tiene hijos",3,"No moroso"
"9508","De 36 a 49",0,0,3.12604782849694,"Independiente","No tiene hijos",5,"Moroso"
"9509","De 36 a 49",0,0,0.155291164533964,"Independiente","No tiene hijos",7,"Moroso"
"9510","De 18 a 35",1,0,0.446868337172358,"Independiente","No tiene hijos",4,"No moroso"
"9511","De 18 a 35",0,1,0.0910733831359316,"Independiente","Tiene hijos",4,"No moroso"
"9512","De 36 a 49",0,0,0.975047382400113,"Independiente","Tiene hijos",2,"Moroso"
"9513","De 50 a mas",0,0,0.453939461650997,"Independiente","No tiene hijos",6,"Moroso"
"9514","De 36 a 49",0,1,0.0686017804838388,"Independiente","No tiene hijos",5,"No moroso"
"9515","De 36 a 49",0,1,1.79471599925758,"Independiente","Tiene hijos",5,"Moroso"
"9516","De 36 a 49",0,0,1.41252605959264,"Independiente","No tiene hijos",1,"No moroso"
"9517","De 36 a 49",1,1,0.217424994469693,"Independiente","No tiene hijos",5,"Moroso"
"9518","De 36 a 49",0,0,0.0715999260003601,"Independiente","No tiene hijos",5,"Moroso"
"9519","De 50 a mas",0,1,2.27299159496316,"Independiente","No tiene hijos",3,"Moroso"
"9520","De 36 a 49",1,0,0.265009523028128,"Independiente","No tiene hijos",1,"No moroso"
"9521","De 18 a 35",0,0,0.634893012493717,"Dependiente","No tiene hijos",4,"Moroso"
"9522","De 36 a 49",1,0,1.9115914366976,"Independiente","Tiene hijos",2,"Moroso"
"9523","De 50 a mas",0,0,0.780213049328268,"Independiente","No tiene hijos",4,"No moroso"
"9524","De 36 a 49",0,1,2.02068065291944,"Independiente","No tiene hijos",7,"Moroso"
"9525","De 36 a 49",1,1,0.926566685121876,"Independiente","Tiene hijos",1,"No moroso"
"9526","De 36 a 49",0,0,0.187746031160596,"Independiente","No tiene hijos",4,"No moroso"
"9527","De 36 a 49",0,1,0.658300725861974,"Independiente","No tiene hijos",2,"No moroso"
"9528","De 36 a 49",0,0,0.142493468098277,"Independiente","No tiene hijos",1,"No moroso"
"9529","De 36 a 49",1,1,0.954884968379483,"Dependiente","No tiene hijos",5,"No moroso"
"9530","De 36 a 49",0,1,0.25039130073196,"Independiente","Tiene hijos",0,"No moroso"
"9531","De 18 a 35",0,1,0.232810151993833,"Independiente","No tiene hijos",2,"No moroso"
"9532","De 18 a 35",0,0,0.245256653221885,"Independiente","Tiene hijos",3,"No moroso"
"9533","De 36 a 49",0,1,0.321119558013162,"Independiente","No tiene hijos",7,"No moroso"
"9534","De 18 a 35",1,1,2.13499270014245,"Dependiente","No tiene hijos",5,"Moroso"
"9535","De 50 a mas",1,1,0.0636744958216214,"Independiente","No tiene hijos",6,"No moroso"
"9536","De 36 a 49",1,0,0.327622543240411,"Independiente","No tiene hijos",3,"Moroso"
"9537","De 50 a mas",0,0,0.355114329879766,"Independiente","Tiene hijos",1,"No moroso"
"9538","De 36 a 49",0,1,0.0500699984176995,"Dependiente","Tiene hijos",5,"Moroso"
"9539","De 50 a mas",0,0,0.621686345590421,"Independiente","Tiene hijos",1,"No moroso"
"9540","De 50 a mas",0,0,0.223787985709342,"Independiente","No tiene hijos",5,"Moroso"
"9541","De 36 a 49",1,0,0.780425365340456,"Independiente","No tiene hijos",6,"No moroso"
"9542","De 18 a 35",1,0,0.256026646477659,"Independiente","Tiene hijos",4,"Moroso"
"9543","De 18 a 35",0,0,1.48243036728752,"Independiente","No tiene hijos",4,"Moroso"
"9544","De 50 a mas",0,1,1.44461143619184,"Independiente","No tiene hijos",5,"No moroso"
"9545","De 50 a mas",0,1,0.681036423302062,"Independiente","No tiene hijos",1,"No moroso"
"9546","De 36 a 49",0,0,0.380437372840839,"Independiente","Tiene hijos",1,"No moroso"
"9547","De 18 a 35",0,0,1.1424060017151,"Independiente","No tiene hijos",3,"Moroso"
"9548","De 36 a 49",0,0,0.288522875236294,"Dependiente","No tiene hijos",4,"No moroso"
"9549","De 36 a 49",1,1,3.36726095611204,"Independiente","Tiene hijos",3,"Moroso"
"9550","De 18 a 35",0,0,0.103767794513145,"Independiente","No tiene hijos",6,"Moroso"
"9551","De 36 a 49",1,1,0.0548132537056574,"Dependiente","No tiene hijos",3,"Moroso"
"9552","De 18 a 35",0,0,1.19831571422757,"Independiente","No tiene hijos",2,"No moroso"
"9553","De 18 a 35",0,1,0.176751747213012,"Independiente","No tiene hijos",4,"No moroso"
"9554","De 50 a mas",1,0,0.606947004887959,"Independiente","No tiene hijos",7,"No moroso"
"9555","De 18 a 35",0,1,0.804715265848676,"Dependiente","No tiene hijos",0,"No moroso"
"9556","De 50 a mas",1,1,0.179182195909444,"Independiente","No tiene hijos",3,"Moroso"
"9557","De 36 a 49",0,1,5.17153689864634,"Independiente","No tiene hijos",3,"Moroso"
"9558","De 36 a 49",1,0,0.845112268101882,"Independiente","No tiene hijos",1,"No moroso"
"9559","De 50 a mas",1,0,0.54719064656935,"Independiente","No tiene hijos",2,"No moroso"
"9560","De 36 a 49",0,0,2.16447408515655,"Independiente","No tiene hijos",1,"Moroso"
"9561","De 18 a 35",0,0,0.470999441733506,"Independiente","No tiene hijos",5,"Moroso"
"9562","De 36 a 49",0,1,0.376247021852961,"Dependiente","No tiene hijos",3,"No moroso"
"9563","De 18 a 35",1,1,0.176724254946868,"Independiente","Tiene hijos",0,"No moroso"
"9564","De 36 a 49",1,1,0.134042062808268,"Independiente","No tiene hijos",5,"No moroso"
"9565","De 18 a 35",1,0,1.4767673060791,"Dependiente","No tiene hijos",3,"Moroso"
"9566","De 18 a 35",0,0,0.682243619154619,"Independiente","Tiene hijos",2,"No moroso"
"9567","De 50 a mas",0,1,1.05141171080601,"Independiente","No tiene hijos",5,"Moroso"
"9568","De 36 a 49",1,0,1.45966863238883,"Independiente","No tiene hijos",1,"No moroso"
"9569","De 18 a 35",0,0,1.4544039069676,"Dependiente","No tiene hijos",3,"Moroso"
"9570","De 50 a mas",0,0,0.250210571765854,"Independiente","No tiene hijos",4,"No moroso"
"9571","De 18 a 35",0,0,0.288486604130495,"Independiente","Tiene hijos",3,"Moroso"
"9572","De 50 a mas",0,0,1.0834916108182,"Dependiente","Tiene hijos",5,"No moroso"
"9573","De 18 a 35",1,1,0.138128372502993,"Dependiente","No tiene hijos",4,"No moroso"
"9574","De 50 a mas",0,0,0.752311424534943,"Independiente","Tiene hijos",3,"No moroso"
"9575","De 36 a 49",1,0,0.0804838903253079,"Independiente","No tiene hijos",5,"Moroso"
"9576","De 50 a mas",0,1,0.91922057367637,"Independiente","Tiene hijos",4,"Moroso"
"9577","De 36 a 49",1,0,0.0859799747393829,"Independiente","No tiene hijos",0,"No moroso"
"9578","De 36 a 49",1,1,0.21019832855762,"Independiente","No tiene hijos",3,"No moroso"
"9579","De 36 a 49",0,0,1.0189025828182,"Independiente","Tiene hijos",6,"Moroso"
"9580","De 36 a 49",0,0,0.0382107237554658,"Independiente","Tiene hijos",5,"Moroso"
"9581","De 36 a 49",0,1,0.752558401552905,"Independiente","Tiene hijos",7,"No moroso"
"9582","De 36 a 49",0,0,0.239943012309515,"Independiente","No tiene hijos",2,"No moroso"
"9583","De 36 a 49",0,0,0.76595311530772,"Independiente","Tiene hijos",2,"No moroso"
"9584","De 50 a mas",0,1,2.25267112263113,"Independiente","No tiene hijos",1,"Moroso"
"9585","De 36 a 49",0,0,0.759656733223508,"Independiente","Tiene hijos",1,"No moroso"
"9586","De 36 a 49",0,0,0.342394398125846,"Dependiente","No tiene hijos",7,"Moroso"
"9587","De 50 a mas",0,1,1.0706305211622,"Independiente","Tiene hijos",7,"Moroso"
"9588","De 50 a mas",1,0,2.64867402639331,"Dependiente","No tiene hijos",2,"Moroso"
"9589","De 18 a 35",0,0,0.328874653948587,"Dependiente","Tiene hijos",4,"Moroso"
"9590","De 18 a 35",0,0,0.423622187232578,"Independiente","Tiene hijos",2,"No moroso"
"9591","De 50 a mas",1,0,0.963384155570295,"Independiente","No tiene hijos",1,"No moroso"
"9592","De 36 a 49",1,0,0.80731453493875,"Independiente","No tiene hijos",2,"Moroso"
"9593","De 36 a 49",1,0,2.08745122253414,"Dependiente","Tiene hijos",7,"Moroso"
"9594","De 36 a 49",1,0,0.567239959908672,"Independiente","No tiene hijos",1,"No moroso"
"9595","De 36 a 49",1,0,0.54523591317049,"Independiente","No tiene hijos",4,"No moroso"
"9596","De 36 a 49",0,0,0.299833436205021,"Independiente","No tiene hijos",6,"No moroso"
"9597","De 36 a 49",0,1,0.179662253080578,"Independiente","Tiene hijos",1,"No moroso"
"9598","De 50 a mas",0,0,0.822805773163471,"Independiente","Tiene hijos",4,"Moroso"
"9599","De 18 a 35",0,1,0.4178132370998,"Independiente","No tiene hijos",1,"No moroso"
"9600","De 36 a 49",0,0,0.939926037731566,"Independiente","Tiene hijos",2,"No moroso"
"9601","De 36 a 49",1,1,3.71452139101205,"Dependiente","No tiene hijos",0,"Moroso"
"9602","De 36 a 49",0,0,3.98896503942121,"Independiente","Tiene hijos",2,"Moroso"
"9603","De 36 a 49",0,0,0.825200793192798,"Dependiente","No tiene hijos",5,"No moroso"
"9604","De 18 a 35",0,1,0.93459225289248,"Dependiente","Tiene hijos",3,"Moroso"
"9605","De 18 a 35",0,1,0.024810938379202,"Independiente","Tiene hijos",3,"No moroso"
"9606","De 18 a 35",1,0,0.836598713273897,"Independiente","No tiene hijos",1,"No moroso"
"9607","De 36 a 49",0,0,2.13701825311998,"Dependiente","Tiene hijos",2,"Moroso"
"9608","De 50 a mas",1,1,0.736480599598625,"Independiente","Tiene hijos",5,"Moroso"
"9609","De 36 a 49",1,1,0.0137851949011544,"Independiente","No tiene hijos",7,"Moroso"
"9610","De 18 a 35",1,0,0.401137795861906,"Independiente","Tiene hijos",3,"Moroso"
"9611","De 36 a 49",1,0,0.138718239466801,"Dependiente","No tiene hijos",1,"No moroso"
"9612","De 36 a 49",1,1,0.506797237218343,"Independiente","No tiene hijos",2,"No moroso"
"9613","De 18 a 35",0,0,1.05297692693489,"Independiente","No tiene hijos",5,"Moroso"
"9614","De 18 a 35",0,1,2.33375654451533,"Independiente","No tiene hijos",1,"Moroso"
"9615","De 50 a mas",1,1,0.158364480323517,"Independiente","No tiene hijos",0,"No moroso"
"9616","De 36 a 49",1,1,4.56169763343896,"Independiente","No tiene hijos",0,"Moroso"
"9617","De 18 a 35",0,0,0.741822979427939,"Independiente","Tiene hijos",0,"No moroso"
"9618","De 18 a 35",0,1,0.174470471491431,"Independiente","Tiene hijos",5,"Moroso"
"9619","De 18 a 35",0,0,1.08720315393214,"Independiente","No tiene hijos",3,"Moroso"
"9620","De 36 a 49",1,1,2.0055600284743,"Independiente","Tiene hijos",5,"Moroso"
"9621","De 36 a 49",1,0,2.39298193982568,"Independiente","No tiene hijos",3,"Moroso"
"9622","De 36 a 49",0,0,1.881341725498,"Dependiente","No tiene hijos",6,"Moroso"
"9623","De 50 a mas",0,1,0.742845353203012,"Independiente","No tiene hijos",4,"No moroso"
"9624","De 36 a 49",0,1,2.00154368954983,"Independiente","No tiene hijos",5,"Moroso"
"9625","De 36 a 49",0,1,0.203128252293623,"Independiente","Tiene hijos",7,"No moroso"
"9626","De 18 a 35",0,1,0.555451304914568,"Independiente","No tiene hijos",3,"Moroso"
"9627","De 36 a 49",1,0,3.6126956486579,"Independiente","No tiene hijos",3,"Moroso"
"9628","De 36 a 49",0,0,0.0164518961121405,"Independiente","No tiene hijos",4,"No moroso"
"9629","De 36 a 49",0,1,2.69017628117142,"Independiente","Tiene hijos",2,"No moroso"
"9630","De 18 a 35",0,1,1.28873580809212,"Independiente","Tiene hijos",1,"No moroso"
"9631","De 36 a 49",0,1,0.537912076687229,"Independiente","Tiene hijos",0,"Moroso"
"9632","De 18 a 35",1,0,0.516022699246754,"Independiente","No tiene hijos",5,"Moroso"
"9633","De 36 a 49",0,0,0.073233466556104,"Independiente","No tiene hijos",6,"Moroso"
"9634","De 36 a 49",0,1,1.28331210935841,"Dependiente","No tiene hijos",2,"No moroso"
"9635","De 50 a mas",1,0,1.53034052172831,"Independiente","No tiene hijos",1,"No moroso"
"9636","De 36 a 49",1,0,0.703147884692091,"Independiente","Tiene hijos",1,"Moroso"
"9637","De 50 a mas",0,0,1.73024182426369,"Dependiente","No tiene hijos",4,"Moroso"
"9638","De 18 a 35",1,0,0.963302320861483,"Dependiente","Tiene hijos",1,"No moroso"
"9639","De 18 a 35",0,1,0.632160146483344,"Independiente","No tiene hijos",0,"No moroso"
"9640","De 50 a mas",1,0,0.0704072697394093,"Dependiente","No tiene hijos",3,"Moroso"
"9641","De 36 a 49",0,1,1.10151723618809,"Independiente","Tiene hijos",4,"Moroso"
"9642","De 18 a 35",0,0,0.492420407705085,"Independiente","No tiene hijos",3,"No moroso"
"9643","De 36 a 49",1,1,0.529288582324562,"Independiente","No tiene hijos",1,"No moroso"
"9644","De 18 a 35",1,0,0.440936694110877,"Independiente","Tiene hijos",7,"Moroso"
"9645","De 50 a mas",0,0,0.329383408528527,"Dependiente","No tiene hijos",3,"No moroso"
"9646","De 36 a 49",1,0,0.760960981768623,"Independiente","No tiene hijos",7,"Moroso"
"9647","De 36 a 49",1,1,3.70828863752215,"Dependiente","No tiene hijos",5,"Moroso"
"9648","De 18 a 35",0,1,1.05803136900763,"Independiente","No tiene hijos",4,"No moroso"
"9649","De 36 a 49",0,1,0.211124191856653,"Independiente","No tiene hijos",5,"No moroso"
"9650","De 36 a 49",0,0,1.04299106285857,"Independiente","No tiene hijos",6,"Moroso"
"9651","De 36 a 49",0,0,0.0244839974580473,"Independiente","No tiene hijos",6,"No moroso"
"9652","De 36 a 49",0,0,0.313170788147226,"Independiente","Tiene hijos",6,"Moroso"
"9653","De 36 a 49",0,0,0.0131355194186317,"Independiente","Tiene hijos",3,"Moroso"
"9654","De 50 a mas",0,0,1.25397798999827,"Dependiente","Tiene hijos",5,"Moroso"
"9655","De 50 a mas",1,1,0.696898065257421,"Dependiente","No tiene hijos",5,"No moroso"
"9656","De 50 a mas",0,1,1.59784296867326,"Dependiente","No tiene hijos",5,"Moroso"
"9657","De 18 a 35",0,0,0.679836407820489,"Independiente","Tiene hijos",1,"No moroso"
"9658","De 18 a 35",0,0,1.34889049040608,"Independiente","Tiene hijos",0,"Moroso"
"9659","De 36 a 49",0,0,0.666137919363891,"Independiente","No tiene hijos",5,"Moroso"
"9660","De 36 a 49",0,0,2.00733390602711,"Independiente","No tiene hijos",3,"Moroso"
"9661","De 50 a mas",0,1,0.0439338765367847,"Independiente","Tiene hijos",1,"No moroso"
"9662","De 18 a 35",0,0,0.295626177678539,"Independiente","No tiene hijos",4,"Moroso"
"9663","De 36 a 49",0,0,0.0216462239862215,"Independiente","Tiene hijos",4,"No moroso"
"9664","De 50 a mas",0,0,0.381194433716445,"Dependiente","No tiene hijos",1,"No moroso"
"9665","De 36 a 49",0,1,1.05829802277937,"Dependiente","No tiene hijos",5,"No moroso"
"9666","De 50 a mas",0,1,0.757078813538745,"Independiente","No tiene hijos",5,"No moroso"
"9667","De 18 a 35",1,1,0.303285953628442,"Independiente","No tiene hijos",6,"Moroso"
"9668","De 50 a mas",0,0,2.35450768754136,"Dependiente","No tiene hijos",6,"Moroso"
"9669","De 36 a 49",0,1,0.312578983056254,"Independiente","No tiene hijos",5,"No moroso"
"9670","De 36 a 49",0,1,3.31967384322412,"Independiente","No tiene hijos",4,"Moroso"
"9671","De 36 a 49",0,1,1.3280181948489,"Independiente","No tiene hijos",3,"No moroso"
"9672","De 36 a 49",0,0,0.541392752601177,"Independiente","No tiene hijos",5,"Moroso"
"9673","De 36 a 49",0,0,1.51703815049171,"Independiente","No tiene hijos",5,"No moroso"
"9674","De 36 a 49",0,1,1.25372850575522,"Independiente","No tiene hijos",7,"Moroso"
"9675","De 18 a 35",0,0,0.236615962774943,"Independiente","No tiene hijos",1,"No moroso"
"9676","De 50 a mas",0,0,0.995567809567473,"Independiente","No tiene hijos",5,"No moroso"
"9677","De 36 a 49",0,1,0.628687038320883,"Independiente","No tiene hijos",7,"Moroso"
"9678","De 36 a 49",1,1,0.754050783081511,"Dependiente","No tiene hijos",1,"No moroso"
"9679","De 18 a 35",0,0,1.12262323126172,"Independiente","Tiene hijos",2,"No moroso"
"9680","De 18 a 35",0,0,1.15786216119826,"Independiente","No tiene hijos",5,"Moroso"
"9681","De 36 a 49",0,0,1.36962089749835,"Independiente","No tiene hijos",7,"Moroso"
"9682","De 36 a 49",1,0,0.29227408456278,"Independiente","No tiene hijos",3,"No moroso"
"9683","De 50 a mas",1,1,0.140739332260236,"Independiente","Tiene hijos",3,"No moroso"
"9684","De 18 a 35",1,1,1.66572546121523,"Independiente","Tiene hijos",7,"Moroso"
"9685","De 36 a 49",0,1,0.63393682771463,"Independiente","Tiene hijos",2,"No moroso"
"9686","De 36 a 49",0,0,0.380620645572621,"Independiente","Tiene hijos",4,"No moroso"
"9687","De 36 a 49",0,0,2.21256308067081,"Independiente","Tiene hijos",2,"Moroso"
"9688","De 50 a mas",0,1,0.0123381623442396,"Dependiente","Tiene hijos",6,"No moroso"
"9689","De 36 a 49",1,1,1.38018276334342,"Independiente","No tiene hijos",6,"Moroso"
"9690","De 50 a mas",1,0,1.21403606514924,"Independiente","No tiene hijos",5,"No moroso"
"9691","De 36 a 49",0,1,0.498709809385453,"Independiente","Tiene hijos",3,"Moroso"
"9692","De 18 a 35",0,1,1.20723052892093,"Independiente","No tiene hijos",7,"No moroso"
"9693","De 50 a mas",1,0,2.26241786652173,"Dependiente","No tiene hijos",5,"No moroso"
"9694","De 18 a 35",0,0,0.628917935193542,"Independiente","No tiene hijos",6,"Moroso"
"9695","De 36 a 49",0,0,0.355310239246567,"Independiente","No tiene hijos",6,"Moroso"
"9696","De 36 a 49",1,0,3.02957447928795,"Dependiente","No tiene hijos",4,"Moroso"
"9697","De 36 a 49",1,0,1.01835594996035,"Independiente","No tiene hijos",6,"No moroso"
"9698","De 50 a mas",0,0,2.47845902238005,"Independiente","Tiene hijos",2,"Moroso"
"9699","De 18 a 35",0,0,0.370723098648652,"Independiente","No tiene hijos",6,"Moroso"
"9700","De 36 a 49",1,0,0.326877969085904,"Independiente","No tiene hijos",4,"No moroso"
"9701","De 36 a 49",1,1,1.77452535980219,"Independiente","No tiene hijos",1,"No moroso"
"9702","De 36 a 49",0,1,0.306422342144515,"Independiente","No tiene hijos",1,"No moroso"
"9703","De 36 a 49",0,1,0.123624109282252,"Independiente","No tiene hijos",5,"No moroso"
"9704","De 18 a 35",0,0,0.95889129811939,"Independiente","Tiene hijos",0,"No moroso"
"9705","De 36 a 49",0,0,0.103475221973873,"Independiente","Tiene hijos",5,"No moroso"
"9706","De 18 a 35",1,0,1.10755884143876,"Independiente","No tiene hijos",6,"Moroso"
"9707","De 50 a mas",1,0,0.4517440280281,"Independiente","Tiene hijos",6,"Moroso"
"9708","De 36 a 49",1,0,0.296532023675158,"Dependiente","No tiene hijos",6,"Moroso"
"9709","De 36 a 49",0,0,2.01216318736086,"Independiente","Tiene hijos",6,"Moroso"
"9710","De 50 a mas",0,1,3.80207085230451,"Independiente","No tiene hijos",2,"Moroso"
"9711","De 18 a 35",0,0,1.11003777748735,"Dependiente","No tiene hijos",2,"No moroso"
"9712","De 36 a 49",1,1,0.778312339397953,"Independiente","Tiene hijos",2,"No moroso"
"9713","De 18 a 35",0,0,0.158614868834004,"Dependiente","No tiene hijos",2,"No moroso"
"9714","De 36 a 49",0,1,0.569880805311094,"Independiente","No tiene hijos",3,"No moroso"
"9715","De 18 a 35",0,1,0.342603922027476,"Independiente","No tiene hijos",4,"Moroso"
"9716","De 50 a mas",0,0,2.51333649722222,"Independiente","No tiene hijos",3,"Moroso"
"9717","De 50 a mas",0,1,1.06214371696315,"Independiente","No tiene hijos",3,"No moroso"
"9718","De 50 a mas",1,1,0.734653067593848,"Independiente","No tiene hijos",5,"No moroso"
"9719","De 36 a 49",0,1,3.22065021572577,"Dependiente","Tiene hijos",6,"No moroso"
"9720","De 18 a 35",1,0,2.12855423274689,"Dependiente","No tiene hijos",7,"Moroso"
"9721","De 50 a mas",0,0,0.914464716572893,"Independiente","Tiene hijos",0,"Moroso"
"9722","De 36 a 49",0,0,1.53588329592911,"Independiente","Tiene hijos",5,"Moroso"
"9723","De 36 a 49",0,0,0.672194759392104,"Independiente","Tiene hijos",2,"Moroso"
"9724","De 36 a 49",0,1,0.623423973391328,"Independiente","No tiene hijos",1,"No moroso"
"9725","De 18 a 35",1,1,0.982445180514952,"Independiente","No tiene hijos",5,"Moroso"
"9726","De 36 a 49",1,0,2.31934106558833,"Independiente","No tiene hijos",4,"No moroso"
"9727","De 36 a 49",0,1,0.102005379780923,"Independiente","No tiene hijos",1,"No moroso"
"9728","De 36 a 49",0,0,1.45197470946878,"Independiente","No tiene hijos",3,"No moroso"
"9729","De 18 a 35",0,1,0.114229998753874,"Independiente","No tiene hijos",2,"No moroso"
"9730","De 36 a 49",1,1,0.138806169988462,"Independiente","Tiene hijos",5,"Moroso"
"9731","De 36 a 49",1,0,0.799411815638782,"Dependiente","No tiene hijos",6,"No moroso"
"9732","De 50 a mas",0,1,0.169129760371173,"Independiente","No tiene hijos",4,"No moroso"
"9733","De 36 a 49",0,1,0.895453473155613,"Independiente","No tiene hijos",3,"No moroso"
"9734","De 18 a 35",0,0,0.156847245130218,"Independiente","No tiene hijos",3,"No moroso"
"9735","De 36 a 49",0,0,0.153052979724581,"Independiente","No tiene hijos",5,"No moroso"
"9736","De 36 a 49",0,1,0.0181392976474291,"Independiente","No tiene hijos",6,"No moroso"
"9737","De 36 a 49",1,0,1.04105115538472,"Independiente","No tiene hijos",1,"No moroso"
"9738","De 36 a 49",0,0,1.03113541389038,"Independiente","No tiene hijos",4,"Moroso"
"9739","De 50 a mas",0,0,0.110668266504905,"Dependiente","No tiene hijos",7,"Moroso"
"9740","De 18 a 35",0,1,1.33634396017149,"Independiente","No tiene hijos",3,"Moroso"
"9741","De 50 a mas",0,0,0.551345852812866,"Dependiente","No tiene hijos",2,"No moroso"
"9742","De 50 a mas",0,1,3.56125877313636,"Independiente","Tiene hijos",1,"Moroso"
"9743","De 18 a 35",1,1,0.30637306401621,"Independiente","No tiene hijos",0,"No moroso"
"9744","De 50 a mas",0,0,0.364057543960967,"Independiente","No tiene hijos",4,"Moroso"
"9745","De 36 a 49",1,1,9.02020068324087,"Independiente","Tiene hijos",1,"Moroso"
"9746","De 50 a mas",0,0,0.247781986054752,"Independiente","No tiene hijos",4,"No moroso"
"9747","De 50 a mas",0,1,1.50705348984557,"Independiente","No tiene hijos",3,"No moroso"
"9748","De 36 a 49",0,1,0.571444796502823,"Independiente","No tiene hijos",1,"No moroso"
"9749","De 50 a mas",1,1,0.0494792585016426,"Independiente","No tiene hijos",4,"No moroso"
"9750","De 36 a 49",0,0,0.344230698826696,"Independiente","No tiene hijos",3,"No moroso"
"9751","De 18 a 35",0,0,0.2024526530344,"Independiente","No tiene hijos",4,"No moroso"
